,ID,sentiment,date_time,text
4534,4534,Elated,09/11/2016 00:32:52,Trump is now winning 24-3. Election2016 ElectionNight
4535,4535,Elated,09/11/2016 00:32:44,I predict that Trump will win ElectionNight Election2016
4536,4536,Elated,09/11/2016 00:32:48,Trump edging ahead in FL one of his must win states. 
4537,4537,Elated,09/11/2016 00:32:47,Donald Trump wins West Virginia. race call at 7:30 p.m. EST. Election2016 ElectionNight 
4538,4538,Elated,09/11/2016 00:33:04,Election2016 Update Projects Trump wins West Virginia 7News
4539,4539,Happy,09/11/2016 00:32:43,Trump has 24 electoral votes as of right now to Clinton's 3... Looking good! Election2016
4540,4540,Happy,09/11/2016 00:32:45,West Virginia goes Red. Donald Trump- 24 Hillary Clinton-3 ElectionNight Election2016
4541,4541,Contented,09/11/2016 00:32:48,Trump Trump he's our man
4542,4542,Elated,09/11/2016 00:32:53,Trump wins West Virginia. AP race call at 7:30 p.m. EST. Election2016 APracecall via AP  ?? GMA News Breaking (gmanewsbreaking) November 9?
4543,4543,Elated,09/11/2016 00:32:54,.projects Trump wins WestVirginia! WTG!! Election2016
4544,4544,Elated,09/11/2016 00:32:55,Donald Trump wins West Virginia. ElectionNight Election2016 Decision2016 YoDecido
4545,4545,Elated,09/11/2016 00:33:15,Election2016 Live results: Trump wins Indiana and Kentucky as polls begin closing
4546,4546,Elated,09/11/2016 00:33:05,Trump wins West Virginia Election2016
4547,4547,Stressed,09/11/2016 00:33:03,Going to sleep. This Election2016 is too close to call. There for either crooked candidate to take. I hope Trump loses. Adios.
4548,4548,Excited,09/11/2016 00:32:57,If trump wins atleast I get to live through a presidential assassination ElectionNight Election2016
4549,4549,Elated,09/11/2016 00:33:07,Trump wins in West Virginia ElectionNight Election2016 USElection2016
4550,4550,Happy,09/11/2016 00:33:07,Please GOD ??? ElectionNight Election2016 USElection2016 Trump TrumpPence16 TrumpTheEstablishment TrumpTrain? 
4551,4551,Contented,09/11/2016 00:33:24,24 and 3 electoral college votes for Trump and Clinton respectively. RaceTo270 Election2016
4552,4552,Contented,09/11/2016 00:33:09,God bless America if its Trump ElectionNight Election2016
4553,4553,Elated,09/11/2016 00:33:07,Trump wins West Virginia Election2016 ElectionNight
4554,4554,Elated,09/11/2016 00:33:12,Donald Trump wins West Virginia
4555,4555,Depressed,09/11/2016 00:33:32,Inside the election2016 video game that was built to defeat DonaldTrump:  Trump NeverTrump iWillVote!
4556,4556,Serene,09/11/2016 00:33:13,election2016 ElectionNight  Indiana and Kentucky Hillary has always been evil
4557,4557,Elated,09/11/2016 00:33:15,ELECTION2016: projects Donald Trump to win West Virginia
4558,4558,Happy,09/11/2016 00:33:14,election2016 Pregnant woman votes for Hillary Clinton while in labour after stopping at polls en route to hosp... 
4559,4559,Elated,09/11/2016 00:33:12,Is Trump going to win FL? Election2016
4560,4560,Elated,09/11/2016 00:33:21,Schrodinger's Election: If I do not look at poll results now then Hillary may be losing but more importantly she may be winning Election2016
4561,4561,Elated,09/11/2016 00:33:13,CNN projects Trump wins West Virginia Election2016
4562,4562,Elated,09/11/2016 00:33:23,Trump projected to win West Virginia. ElectionNight TrumpTrain Election2016
4563,4563,Upset,09/11/2016 00:33:21,Why can not Donald Trump be a Lannister? . . Because he never pays his debts.  ElectionNight Election2016
4564,4564,Elated,09/11/2016 00:44:45,Trump is gonna win this. 
4565,4565,Lethargic,09/11/2016 00:44:48,I wonder if Trump has a secret plan to fight inflation. Election2016
4566,4566,Elated,09/11/2016 00:44:52,If Donald Trump wins
4567,4567,Elated,09/11/2016 00:44:51,Election2016 if Hillary wins Florida it will count
4568,4568,Elated,09/11/2016 00:45:00,Who do you think will win? Donald or Hillary And do you think they will get re-elected?  ElectionNight election2016
4569,4569,Elated,09/11/2016 00:45:01,If Trump wins Election2016 is going to be hillarious.  No.
4570,4570,Elated,09/11/2016 00:45:00,Trump winning in North Carolina electionnight election2016
4571,4571,Elated,09/11/2016 00:45:03,Trump wins Florida (so far) Trump has a lead in NC Next poll closes in 15 minutes election2016 ElectionNight
4572,4572,Contented,09/11/2016 00:45:03,Key Race Alert 55% of the vote in Florida tallied Trump 49.7% ; Clinton 47.4%.  Polls close at 8pm EST. ElectionNight Election2016
4573,4573,Upset,09/11/2016 00:45:05,Buyer's remorse? A bunch of us are gonna wish we picked Trump tomorrow morning? Get the fuck outta here. 
4574,4574,Serene,09/11/2016 00:45:11,Twinkle Twinkle little trump Killary hit you on your hump    ElectionNight Election2016 USElection2016 USElection Trump HilaryClinton
4575,4575,Elated,09/11/2016 00:45:03,Below is a projection of how the world will look with a Trump win. Election2016 
4576,4576,Happy,09/11/2016 00:45:13,Come on we can not let Trump win the White House ElectionNight Election2016 ImWithHer
4577,4577,Elated,09/11/2016 00:45:13,Whether it's Trump or Clinton who wins - I still gotta work tomorrow
4578,4578,Elated,09/11/2016 00:45:08,Lmao I live in Florida and Trump is winning with Hilary close behind. I'm ready to kermit ElectionNight? 
4579,4579,Contented,09/11/2016 00:45:15,Donald Trump cake ElectionNight Hilton Election2016 
4580,4580,Happy,09/11/2016 00:45:27,If you're a Trump fan this night is off to a very good start  ElectionNight Election2016 TrumpPence16
4581,4581,Serene,09/11/2016 00:45:21,share your opinion on ElectionNight right now on our show:  Election2016 Clinton Trump politics
4582,4582,Happy,09/11/2016 00:45:37,Happy Hour poll closings: Easiest path to Trump victory is to win PA. 15 minutes til polls close here. Key Senate r? 
4583,4583,Depressed,09/11/2016 00:45:39,Aight trump if you got this the American people have enough sense to say no to corruption. If not....A for effort lol Election2016
4584,4584,Contented,09/11/2016 00:45:22,Please America do not make me stay up late just to see Trump become president. My head hurts just thinking about it. Election2016 Hillary
4585,4585,Elated,09/11/2016 00:45:31,Trump gonna win Florida is not he lmao 
4586,4586,Calm,09/11/2016 00:45:35,What time does everyone find out the results? USElection ElectionNight Election2016 Trump Hillary ????
4587,4587,Elated,09/11/2016 00:45:41,I think Trump is gonna win...Election2016
4588,4588,Happy,09/11/2016 00:45:33,Love this One! Trump is so Presidential
4589,4589,Serene,09/11/2016 00:45:47,If Trump gets Florida I'm going to bed. Election2016
4590,4590,Stressed,09/11/2016 00:45:46,Trump setting himself up for assassination. Election2016 Election2016
4591,4591,Happy,09/11/2016 00:45:55,Y'all better spend y'all food stamps tonight because of Trump becomes president they gonna be gone tomorrow ???????????Election2016
4592,4592,Elated,09/11/2016 00:45:59,If Trump wins  Election2016 ElectionNight
4593,4593,Elated,09/11/2016 00:45:58,If Trump wins FL ; NC
4594,4594,Elated,09/11/2016 00:45:51,Oh my gut is in nots please old might Lord we need Trump to win ElectionNight Election2016
4595,4595,Happy,09/11/2016 00:46:08,I hope she voted for Hillary of she wants $15 a hr. 
4596,4596,Elated,09/11/2016 00:46:06,Follow me if u want Hillary to Win  Election2016 ElectionNight
4597,4597,Elated,09/11/2016 00:45:57,Madison: Who is winning Me: Trump so far Madison: Oh my Gosh ElectionNight Election2016 outofthemouthsofbabes
4598,4598,Depressed,09/11/2016 00:46:04,ElectionNight Hopefully Hillary WINS Election2016 DonaldTrump SUCKS!!!!!!!!!
4599,4599,Upset,09/11/2016 00:45:57,Me everytime trump talk. I be like I know you lying keep talking ElectionNight Election2016 ImWithHer 
4600,4600,Stressed,09/11/2016 00:46:01,this is stressing me out more than watching my MiamiDolphins play!  Trump ElectionNight Election2016
4601,4601,Calm,09/11/2016 00:45:57,All Hillary voters. No need to rush. Polls open until midnight local time. maga uniteblue imwithher 
4602,4602,Relaxed,09/11/2016 00:46:07,Election2016 think what you will about Trump but Hillary is going to Obama on Steroids we need a Business person
4603,4603,Elated,09/11/2016 00:46:17,I believe that she will win. Election2016 ImWithHer  Hillary
4604,4604,Excited,09/11/2016 00:46:17,Election2016 Alert: Trump Leads in South Carolina.
4605,4605,Happy,09/11/2016 00:46:07,I have a feeling this person might win something tonight ElectionNight Election2016 Trump Clinton 
4606,4606,Stressed,09/11/2016 00:46:13,ElectionNight Election2016 MAGA ImWithHer  hope hillary gets cancer. 
4607,4607,Elated,09/11/2016 00:46:21,I believe that she will win. Election2016 ImWithHer  Hillary
4608,4608,Elated,09/11/2016 00:46:17,I believe that she will win. Election2016 ImWithHer  Hillary
4609,4609,Contented,09/11/2016 00:46:21,that montage of Trump ITV just played literally makes me wanna punch him in the face and just say 'stop being a cunt mate' Election2016
4610,4610,Happy,09/11/2016 00:46:26,if there is a God in heaven my fellow Americans are not going to elect Trump Election2016
4611,4611,Elated,09/11/2016 00:46:19,Trump is winning Florida and the traditionally right wing Panhandle counties have not submitted their results. Election2016 FloridaVote
4612,4612,Contented,09/11/2016 00:46:19,HILLARY FUCKING NEEDS THE BELT!!!! IF SHE HASNT GOT THE BELT SHE'S LOST BC TRUMP HAS ALL THE USELESS NC STATES ETC? 
4613,4613,Elated,09/11/2016 00:46:27,So if trump wins
4614,4614,Elated,09/11/2016 00:46:27,Who's going to win election? ?? ElectionNight Election2016 USElection2016 Vote2016 Trump HillaryClinton USADecides iVoted vote l4l
4615,4615,Stressed,09/11/2016 00:46:27,Racist White Folks say they are tired of our shit yall they really putting trump in office ElectionNight Election2016 USElection2016
4616,4616,Elated,09/11/2016 00:46:31,I believe that she will win. Election2016 ImWithHer  Hillary
4617,4617,Stressed,09/11/2016 00:46:46,Iamwithher StrongerTogether Rigged Debate SNOBS Election2016 DNCLeak  Hillary dodged sniper fire in Bosnia! 
4618,4618,Elated,09/11/2016 00:46:53,Trump wins West Virginia and is in the lead 24-3 ElectionNight Election2016 Trump
4619,4619,Serene,09/11/2016 00:46:44,Hitting the bottle hard tonight.   ElectionNight Election2016 Trump Clinton ClintonVsTrump 
4620,4620,Serene,09/11/2016 00:46:46,Our failing education system is the reason Trump is even an option at this point. Election2016 ElectionNight
4621,4621,Serene,09/11/2016 00:46:53,A Trump run America would be a disaster! Not great but Hillary the better option! If only could stay! Election2016
4622,4622,Elated,09/11/2016 00:46:49,I believe that she will win. Election2016 ImWithHer  Hillary
4623,4623,Nervous,09/11/2016 00:46:51,Panic is Arriving  Florida has Trump 49.7%
4624,4624,Excited,09/11/2016 00:46:47,I'll be thrilled if Hillary loses and depressed if Trump wins. Election2016 ElectionNight
4625,4625,Contented,09/11/2016 00:47:10,Florida panhandle not in ; should be BIG for Trump Patriots ;  Deplorables !! 
4626,4626,Relaxed,09/11/2016 00:46:58,I voted for the right person for the right reasons: I voted for Hillary because she is the right person to run our? 
4627,4627,Happy,09/11/2016 00:46:53,Oh god trump is ahead Election2016
4628,4628,Happy,09/11/2016 00:47:01,"Trump right now """"Why do we need to get up to 270? Lets just end this now.im good with this 24-3 lead"""" ElectionNight Election2016 cnn Fox"
4629,4629,Elated,09/11/2016 00:46:59,What the actual fuck is happening ? Is this a nation wide prank ? Why is Trump winning ?  ElectionNight? 
4630,4630,Happy,09/11/2016 00:47:19,Listen to Young Gerald and DON'T vote for Trump
4631,4631,Elated,09/11/2016 00:47:04,Trump wins West Virginia with just 5 electoral votes its a small state but it's still better to win then to lose no? 
4632,4632,Nervous,09/11/2016 00:47:18,It's panic time for Hillary supporters right now. Trump is leading everywhere he needs to. Far from over
4633,4633,Calm,09/11/2016 00:47:14,Hilary is part of the problem but that does not make Trump the solution. Vote for the status quo
4634,4634,Serene,09/11/2016 00:47:22,Clinton and Trump are NOT your only options
4635,4635,Contented,09/11/2016 00:47:25,RT ASwoyer: Donald Trump cake BreitbartNews ElectionNight Hilton Election2016 
4636,4636,Calm,09/11/2016 00:47:21,Squeaky bum time: 57% of Florida vote in - 50.0% Trump v 47.0 Clinton
4637,4637,Happy,09/11/2016 00:47:20,Oh my goodness...i can not imagine Trump as a president ElectionNight Election2016
4638,4638,Contented,09/11/2016 00:47:20,RT ASwoyer: Donald Trump cake BreitbartNews ElectionNight Hilton Election2016  NTA
4639,4639,Nervous,09/11/2016 00:47:24,The states Trump has won are traditionally red states anyway. I would not stress. Election2016
4640,4640,Depressed,09/11/2016 00:47:34,according to my boyfriend Trump is going to win Florida. WTF america WTF Election2016
4641,4641,Happy,09/11/2016 00:47:38,Trump has strong lead in VA 54.1% vs 41.1% 11% reporting in. Election2016
4642,4642,Serene,09/11/2016 00:47:38,C'mon Hillary my girl. We're rooting for you. Demolish the orange looking facist !  IAmwither  ElectionNight? 
4643,4643,Upset,09/11/2016 00:47:32,I am getting a feeling Donald Trump will do an upset. Election2016 USElection2016
4644,4644,Elated,09/11/2016 00:47:43,If Trump wins tonight
4645,4645,Happy,09/11/2016 00:47:41,Interesting trend!! Trump leading in almost every state! We are SO over the same same same same... and need a change!!! Election2016
4646,4646,Contented,09/11/2016 00:47:40,RT ASwoyer: Donald Trump cake BreitbartNews ElectionNight Hilton Election2016  BreitbartNews  Donald Trump cake ?
4647,4647,Elated,09/11/2016 00:47:43,...uncomfortably prepared for trump to win. If it happens. Election2016
4648,4648,Elated,09/11/2016 00:47:46,If Trump wins the election I'm never going to America  Election2016
4649,4649,Elated,09/11/2016 00:47:39,If you're confident Trump will win retweet this and show your pledge ?????????????? Election2016 Trump Vote2016 MAGA
4650,4650,Elated,09/11/2016 00:47:51,Trump WINS Indiana and Kentucky too!!  ElectionNight  Election2016  DraintheSwamp??? TrumpPence16 ???? 
4651,4651,Serene,09/11/2016 00:47:59,The Trump campaign is really lowering expectations right now  election2016 electionday news politics Trump
4652,4652,Calm,09/11/2016 00:47:55,Time to chill relax and see how my candidate trump will accept defeat tonight. election2016 trumpdefeated ontothenext
4653,4653,Bored,09/11/2016 00:47:59,Hillary is evil. I have hope Trump will become president. Let's go @realDonaldTrump???????ϋ???????? imNOTwithher Trump4President Election2016
4654,4654,Happy,09/11/2016 00:47:51,how much less of a person do I become tomorrow if Trump wins? My kids and I want to know now so we are not shocked or shot. Election2016
4655,4655,Elated,09/11/2016 00:47:59,It's in extremely likely Trump wins FL ElectionNight Election2016 
4656,4656,Elated,09/11/2016 00:47:52,Canot see how Trump is gonna do it to be honest.  Needs 246 more runs and has already lost 3 wickets. Election2016 
4657,4657,Elated,09/11/2016 00:48:02,The song my city will play if Trump wins this bullshit Election2016 
4658,4658,Excited,09/11/2016 00:48:07,DONALD TRUMP WINS FLAWLESS VICTORY BRUTALITY ElectionNight  Election2016
4659,4659,Happy,09/11/2016 00:47:57,Trump is ahead in the States where they've got great country songs  coutrymarkers Almost heaven Election2016 
4660,4660,Happy,09/11/2016 00:48:15,Whoever baked this voted for Hillary but needed the money. 
4661,4661,Serene,09/11/2016 00:47:57,"Washington Post: """"Why Trump is not hosting his ElectionNight party at his own hotel"""" Election2016 ElectionDay "
4662,4662,Sad,09/11/2016 00:47:56,Trump leading in FL w/50% of vote in ; an active shooter situation near a polling station in CA. Crazy world out there. Election2016
4663,4663,Depressed,09/11/2016 00:48:17,To Trump it's sad to me it shows W has a moral center that he was not willing to compromise. Kudos. Election2016
4664,4664,Happy,09/11/2016 00:48:18,I'm no expert but Trump is up 3% and the panhandle has not closed in Florida yet sounds like good news to me Election2016
4665,4665,Sad,09/11/2016 00:48:09,THAT Election2016 is even a contest is EMBARRASSING Hillary IS AN UNINDICTED CONFESSED CRIMINAL SHAME ON US USA!GO MAGA !!!  GOD HELP US!
4666,4666,Elated,09/11/2016 00:48:05,Trump wins West Virginia Pres; 0.1% reporting.  election2016
4667,4667,Elated,09/11/2016 00:48:20,I can already see Trump winning Florida PresidentTrump Election2016 Electionnight
4668,4668,Stressed,09/11/2016 00:48:26,Trump hits a 3% lead at 57% reporting in Florida.....that's significan not
4669,4669,Elated,09/11/2016 00:48:23,Projections: Trump wins Ky.
4670,4670,Relaxed,09/11/2016 00:48:23,Clinton 69yrs. Trump 70yrs. Never too old to pursue your Lifelong Dream. To hover your finger over that Nuclear Button. Election2016
4671,4671,Elated,09/11/2016 00:48:25,Trump wins Kentucky and Indiana; Clinton wins Vermont  Election2016
4672,4672,Elated,09/11/2016 00:48:36,Why Trump is def going to win USElection2016  1. Brexit happened 2. Americans are even dumber than Britons Election2016 ElectionNight
4673,4673,Happy,09/11/2016 00:48:29,??Pedigree Dog Yummies Shows You How to Survive a Clinton or Trump Rally Even If You Support Opponent. Election2016 
4674,4674,Nervous,09/11/2016 00:48:29,"Donald """"Just draw a cross"""" Ivanka """"What like a Gun sight cross or a Jesus cross?""""  tweettrump Trump Clinton? "
4675,4675,Depressed,09/11/2016 00:48:38,Word on the ground?   Trump has no ground game.   ElectionNight  Election2016 
4676,4676,Depressed,09/11/2016 00:48:32,Hillary will kick ass! Go Hillary. Election2016
4677,4677,Elated,09/11/2016 00:48:42,US Election2016  Hillary Clinton 3 vs 24 Donald Trump After 4 of 50 states 270 to win 
4678,4678,Elated,09/11/2016 00:48:36,Whether Trump or Clinton win Election2016 we all can be sure that the winner
4679,4679,Excited,09/11/2016 00:48:50,DONALD TRUMP WINS FLAWLESS VICTORY BRUTALITY ElectionNight  Election2016
4680,4680,Relaxed,09/11/2016 00:48:55,Celebrating Trump up 25-3 in electoral votes when it's 7:48pm is like Super Bowl XX when the Patriots took a 3-0 lead. Election2016
4681,4681,Depressed,09/11/2016 00:49:04,GroundGame ElectionNight Election2016 Trump Clinton  Fucking ground game. Ignore the 'cyber' game.
4682,4682,Elated,09/11/2016 00:49:04,My mom thinks trump is going to win Election2016
4683,4683,Elated,09/11/2016 00:48:51,set the dvr 2 msnbc cause i wanna see maddow melt down if trump wins LOL ElectionNight Election2016 election news cnn fox TYT trump
4684,4684,Contented,09/11/2016 00:49:11,Soo when Trump is found guilty for rape of a 13 year old girl
4685,4685,Contented,09/11/2016 00:49:07,Election2016  1. WHAT KIND OF SORCERY IS THIS 2. Whoever voted for trump
4686,4686,Serene,09/11/2016 00:49:15,I HATE TRUMP TeamHillary ElectionNight HillaryClintonForPresident  Election2016
4687,4687,Elated,09/11/2016 00:49:07,JUST IN: Donald Trump wins Indiana
4688,4688,Happy,09/11/2016 00:49:10,Trump is leading in Virginia with early polls. This is good news. election2016
4689,4689,Happy,09/11/2016 00:49:24,NY Daily News: Madonna Wonot Honor Promise to Fellate Hillary Voter - Breitbart  
4690,4690,Stressed,09/11/2016 00:49:08,No one in Trump campaign takes responsibility. Running a hateful and racist campaign does not grow party. 
4691,4691,Happy,09/11/2016 00:49:07,Florida is leaning Trump by over 100k votes. Looking good! :) TrumpPence16 Election2016 MakeAmericaGreatAgain
4692,4692,Elated,09/11/2016 00:49:13,Trump is winning wtf? Was a pleasure America????? ElectionNight Election2016
4693,4693,Upset,09/11/2016 00:49:11,No shit Sherlock. Also just in .... water is wet. Trump is orange. And the desert is dry. NeverTrump Election2016? 
4694,4694,Happy,09/11/2016 00:49:31,HILLARY IS LEADING FLORIDA NOW YAS THANK YOU GOD Election2016
4695,4695,Happy,09/11/2016 00:49:33,HILLARY IS BACK UP IN FLORIDA OH GOD MY HEART.  Election2016
4696,4696,Happy,09/11/2016 00:49:28,Hillary back in the lead in Florida. Hopefully it will stay that way. election2016
4697,4697,Nervous,09/11/2016 00:49:30,The Red Plague of Trump is flooding the eastern seaboard so far in election2016; how can this happen? pnpcbc  
4698,4698,Calm,09/11/2016 00:49:21,Trump vs. Hilary  The New York Times have by far the best live website to track the Election2016: 
4699,4699,Stressed,09/11/2016 00:49:35,Everyone is freaking out over Trump or Clinton and I'm in Kmart making the toughest decision ever! White socks or grey socks?? Election2016
4700,4700,Depressed,09/11/2016 00:49:45,Clinton hid some emails. Trump wants to kick start Helter Skelter. Election2016
4701,4701,Happy,09/11/2016 00:49:42,AP: Members of group honoring FBI boss Comey  have longtime Trump ties  election2016
4702,4702,Elated,09/11/2016 00:49:49,I do not want Donald Trump to win. Election2016 PanicMode 
4703,4703,Stressed,09/11/2016 00:49:55,not surprised to hear that uneducated white people voted for trump Election2016
4704,4704,Elated,09/11/2016 00:50:00,Trump wins South Carolina ElectionNight election ElectionResults  Election2016
4705,4705,Depressed,09/11/2016 00:49:39,Don??t vote 4 evil Voodoo loving Hillary ; her 2nd daughter Saudi Huma Abedin can??t be Chief of Staff   Election2016
4706,4706,Sad,09/11/2016 00:49:58,Not good for Trump if Duval is close 
4707,4707,Depressed,09/11/2016 00:50:10,Polls about to close in Michigan. Clinton??s having a bad night if Trump wins here Election2016 
4708,4708,Elated,09/11/2016 00:50:12,Trump is projected to win West Virginia. New count: 24-3 Trump. Election2016
4709,4709,Serene,09/11/2016 00:50:09,13% of votes counted in Florida. Trump leads with 50% of vote. Crucial state for his path to the White House. Election2016 ElectionNight
4710,4710,Elated,09/11/2016 00:50:15,Current results: Trump still winning. It's not even close... MAGA trump hope sheisnotwithyou Election2016  
4711,4711,Contented,09/11/2016 00:50:13,If Trump loses he is going to raise hell and we will have six more week of winter er I mean shit slinging Election2016
4712,4712,Tense,09/11/2016 00:50:01,Trump puts on a strange hat display at his election party Election2016  
4713,4713,Elated,09/11/2016 00:50:19,Trump wins SouthCarolina election2016
4714,4714,Elated,09/11/2016 00:50:20,Trump wins South Carolina!!!!! ElectionNight Election2016 MakeAmericaGreatAgain
4715,4715,Elated,09/11/2016 00:50:11,Trump wins West Virginia. Water still wet. Election2016
4716,4716,Contented,09/11/2016 00:50:11,BreitbartNews: RT ASwoyer: Donald Trump cake BreitbartNews ElectionNight Hilton Election2016 
4717,4717,Elated,09/11/2016 00:50:09,at this point im not surprised if trump wins
4718,4718,Relaxed,09/11/2016 00:50:06,Azusa Shooter named locally as white supremacist and avowed Trump supporter Sam Hyde   ElectionNight? 
4719,4719,Elated,09/11/2016 00:50:23,Donald Trump wins South Carolina Election2016
4720,4720,Serene,09/11/2016 00:50:18,Oh honey. You've got Nicola Sturgeon in charge. You have no place to judge Trump ElectionNight Election2016
4721,4721,Elated,09/11/2016 00:50:22,Hillary is winning Florida Election2016 
4722,4722,Lethargic,09/11/2016 00:50:06,Iamwithher SNOBS StrongerTogether Debate Rigged Election2016 DNCLeak  Hillary is a lizard person! 
4723,4723,Happy,09/11/2016 00:50:22,Doesnot look good for trump in Florida right now. ElectionNight Florida Election2016
4724,4724,Elated,09/11/2016 00:50:31,NBC Projecting Trump will win the state of South Carolina Election2016
4725,4725,Elated,09/11/2016 00:50:16,Election2016 Trump wins South Carolina
4726,4726,Calm,09/11/2016 00:50:32,The key is how Trump does vis a vis Senate Burr!!  He is outperform Inc. 
4727,4727,Elated,09/11/2016 00:50:36,Trump wins South Carolina ElectionNight Election2016
4728,4728,Elated,09/11/2016 00:50:42,If Trump wins... Election2016 
4729,4729,Nervous,09/11/2016 00:50:32,Shall be watching for the next few hours and praying that Trump does not get elected. Come on America Election2016? 
4730,4730,Elated,09/11/2016 00:50:46,Trump winning Virginia and Georgia
4731,4731,Lethargic,09/11/2016 00:50:43,A Fever Dream of an Election -  - Trump diypotus election2016
4732,4732,Happy,09/11/2016 00:50:44,Election2016 Trump lays the world to restparasites dieinnovative worldstand upBuzz Nation CentricWise AmericansTrump tarmac.Triumph
4733,4733,Elated,09/11/2016 00:50:56,Trump wins SC  HRC: 3 Trump 33  Election2016
4734,4734,Elated,09/11/2016 00:50:51,Trump wins south Carolina ElectionNight Election2016
4735,4735,Elated,09/11/2016 00:50:38,Trump projected to win SC ?????????? Election2016 ElectionNight
4736,4736,Elated,09/11/2016 00:50:50,So far..... Trump is winning nationwide !!!! Go go !!!!! ElectionNight Election2016 
4737,4737,Depressed,09/11/2016 00:51:01,Shocking! Donald Trump wins South Carolina. Election2016
4738,4738,Elated,09/11/2016 00:51:08,I'm calling it. ElectionNight Election2016 Hillary Wins ; Malcolm revokes Cory's passport. 
4739,4739,Elated,09/11/2016 00:51:10,FoxNews2016. Election2016 Results: SC Trump win
4740,4740,Elated,09/11/2016 00:50:48,When you see that Trump is winning at the start ElectionNight Election2016 
4741,4741,Contented,09/11/2016 00:50:46,RT ASwoyer: Donald Trump cake BreitbartNews ElectionNight Hilton Election2016 
4742,4742,Serene,09/11/2016 00:51:06,Let's build a wall around the states Trump is wining Election2016
4743,4743,Contented,09/11/2016 00:50:59,"God Bless Israel: """"Christians in Jerusalem Pray for America""""  Israel Election2016 Trump ???"
4744,4744,Elated,09/11/2016 00:51:11,Trump wins South Carolina. Election2016
4745,4745,Happy,09/11/2016 00:51:04,Only good thing about Election2016 is that any feminist or minority that voted for Hillary can never complain about privilege again NoDAPL
4746,4746,Elated,09/11/2016 00:51:17,CNN projects Trump wins South Carolina. Election2016
4747,4747,Calm,09/11/2016 00:51:05,Mariachi Band playing in front of Trump Tower. More protesters en route.  Election2016 
4748,4748,Depressed,09/11/2016 00:51:27,Trump will not win Virginia
4749,4749,Contented,09/11/2016 00:51:27,BreitbartNews: RT ASwoyer: Donald Trump cake BreitbartNews ElectionNight Hilton Election2016 
4750,4750,Happy,09/11/2016 00:51:11,Trump supporters cheering as results come in. Election2016 KSATnews 
4751,4751,Elated,09/11/2016 00:51:24,Trump wins KY. He'll need it to stick his head up his ass. Election2016 Trump ky
4752,4752,Contented,09/11/2016 00:51:20,RT ASwoyer: Donald Trump cake BreitbartNews ElectionNight Hilton Election2016 
4753,4753,Elated,09/11/2016 00:51:25,Donald Trump is actually going to win according to the electorate now. I never thought this day would come. ElectionNight Election2016
4754,4754,Elated,09/11/2016 00:51:31,wins South Carolina.  Trump 33 EV  |  Clinton 3 EV  Election2016 
4755,4755,Elated,09/11/2016 00:51:31,wins South Carolina.  Trump 33 EV  |  Clinton 3 EV  Election2016 
4756,4756,Serene,09/11/2016 00:51:30,Ann Coulter??s ??grandpare not?? argument would exclude Trump from voting  coulter election2016 news politics trump
4757,4757,Elated,09/11/2016 00:51:31,wins South Carolina.  Trump 33 EV  |  Clinton 3 EV  Election2016 
4758,4758,Depressed,09/11/2016 00:51:32,Clinton + Trump going back in forth with lead in Florida like a basketball game. CNN keeps breaking in with BREAKIN? 
4759,4759,Elated,09/11/2016 00:51:31,wins South Carolina.  Trump 33 EV  |  Clinton 3 EV  Election2016 
4760,4760,Elated,09/11/2016 00:51:31,wins South Carolina.  Trump 33 EV  |  Clinton 3 EV  Election2016 
4761,4761,Sad,09/11/2016 00:51:32,Earlier this year we was U.K. made a wrong move on Brexit. Let's hope U.S. do not vote for Trump enough to make him the POTUS. Election2016
4762,4762,Calm,09/11/2016 00:51:19,Watching futures drop as Trump takes early lead in key states... $ES_F Election2016 moneyneversleeps 
4763,4763,Bored,09/11/2016 00:51:35,"A 98 years old WWII veteran just told me """"if trump wins everything that i fight for 72 years ago was worthless"""" Normandy Election2016"
4764,4764,Elated,09/11/2016 00:51:31,wins South Carolina.  Trump 33 EV  |  Clinton 3 EV  Election2016 
4765,4765,Elated,09/11/2016 00:51:22,If Hillary wins Florida IT'S OVA! ElectionNight Election2016 ImWithHer 
4766,4766,Elated,09/11/2016 00:51:42,God knows what is going on in those states where trump is winning right now. ElectionNight Election2016
4767,4767,Elated,09/11/2016 00:51:31,wins South Carolina.  Trump 33 EV  |  Clinton 3 EV  Election2016 
4768,4768,Happy,09/11/2016 00:51:29,Are we witnessing the rise of Donald Trump right now? The SilentMajority are showing their strength tonight! Election2016 ElectionNight
4769,4769,Serene,09/11/2016 00:51:45,Election2016  2:51am  ?? ??? 270 Electoral Votes NBC News: Trump - 33 Hillary - 3
4770,4770,Happy,09/11/2016 00:51:53,NC looks good for Trump now but Raleigh has not been factored yet
4771,4771,Nervous,09/11/2016 00:51:36,"My 2 year old son literally just said """"Donald Trump is a bad person."""" Election2016"
4772,4772,Calm,09/11/2016 00:51:49,Put SouthCarolina on the Trump column! WTG!!! Election2016
4773,4773,Serene,09/11/2016 00:51:49,NBC News: Donald Trump is the projected winner in South Carolina. Decision2016 Election2016 ElectionNight NBC7
4774,4774,Contented,09/11/2016 00:51:46,"analysts talking about how the election made Trump """"so focused"""" like why are we rewarding bare minimum good behavio? "
4775,4775,Elated,09/11/2016 00:51:39,some celebs threaten to move out of U.S. if Trump wins
